Altura Maxima,#Amostras,#Execucao,MSE (Melhor), ErroPercentual, Altura (Melhor),Tempo Execucao
5,1200,1,1.24432523522,0.512115085632,5,435.9841470718384
5,1200,2,1.3457876094,0.567937330174,5,550.5377287864685
5,1200,3,0.0389862796287,0.409525132129,5,310.480411529541
5,1200,4,0.0376291507933,0.373230634659,5,466.74601125717163
5,1200,5,60.6853927356,1.08154733471,5,564.6964011192322
5,1200,6,9.35305589282,0.751301100522,5,420.1903052330017
5,1200,7,0.039312272933,0.373504893147,5,392.094539642334
5,1200,8,5.581517604,0.725684754515,5,615.5793135166168
5,1200,9,0.595373753261,0.413547681258,5,537.6130471229553
5,1200,10,0.0370818297211,0.353166584395,5,471.7229995727539
Altura Maxima,#Amostras,#Execucao,MSE (Melhor), ErroPercentual, Altura (Melhor),Tempo Execucao
5,1200,1,66.3110108464,1.31176717195,5,704.2466788291931
5,1200,2,17.4371614049,0.922728456728,5,715.5983374118805
5,1200,3,64.9909409261,1.35477681222,5,742.8754553794861
5,1200,4,0.0377040340912,0.369858572029,5,560.6892635822296
5,1200,5,98.2705652032,0.680804373207,5,848.4737846851349
5,1200,6,0.0390737904071,0.385842121195,5,540.7629618644714
5,1200,7,0.0381749617127,0.379747082695,5,386.34201836586
5,1200,8,3.77844481008,0.76019030185,5,597.5155034065247
5,1200,9,0.569340254928,0.484411224656,5,434.0816841125488
5,1200,10,0.0394927072218,0.396404839959,5,432.0738432407379
